ObjId	ProteinGroup	Concentration	GlycanID	f
1938	P_188	155.5577777777778	G_104	0.9616710857111457
1939	P_188	177.7788888888889	G_104	0.966300481335419
1940	P_188	200.0	G_104	0.9699321047526673
1941	P_189	0.01	G_29	0.00044228217602830603
1942	P_189	22.231111111111115	G_29	0.49588579359571733
1943	P_189	44.452222222222225	G_29	0.6629492766831823
1944	P_189	66.67333333333335	G_29	0.7468448958255546
1945	P_189	88.89444444444446	G_29	0.7972993173551248
1946	P_189	111.11555555555557	G_29	0.830984511068271
1947	P_189	133.33666666666667	G_29	0.8550693657681537
1948	P_189	155.5577777777778	G_29	0.8731461501041524
1949	P_189	177.7788888888889	G_29	0.8872136674411255
1950	P_189	200.0	G_29	0.8984725965858041
1951	P_190	0.01	G_103	0.0006706908115358819
1952	P_190	22.231111111111115	G_103	0.5987192530971333
1953	P_190	44.452222222222225	G_103	0.7489563247655241
1954	P_190	66.67333333333335	G_103	0.8173422687152664
1955	P_190	88.89444444444446	G_103	0.8564470374136915
1956	P_190	111.11555555555557	G_103	0.881760629199217
1957	P_190	133.33666666666667	G_103	0.8994850576780373
1958	P_190	155.5577777777778	G_103	0.9125883242510364
1959	P_190	177.7788888888889	G_103	0.9226692655021884
1960	P_190	200.0	G_103	0.9306654257794322
1961	P_191	0.01	G_28	0.00021829294913774288
1962	P_191	22.231111111111115	G_28	0.3267785980270465
1963	P_191	44.452222222222225	G_28	0.4925332709567016
1964	P_191	66.67333333333335	G_28	0.5927923655977714
1965	P_191	88.89444444444446	G_28	0.6599711280676429
1966	P_191	111.11555555555557	G_28	0.7081232651673938
1967	P_191	133.33666666666667	G_28	0.7443292830427422
1968	P_191	155.5577777777778	G_28	0.7725441723411065
1969	P_191	177.7788888888889	G_28	0.7951506055530984
1970	P_191	200.0	G_28	0.8136696501220504
1971	P_192	0.01	G_101	0.0005073566717402334
1972	P_192	22.231111111111115	G_101	0.5301817796385606
1973	P_192	44.452222222222225	G_101	0.6929178862774305
1974	P_192	66.67333333333335	G_101	0.7719203457857363
1975	P_192	88.89444444444446	G_101	0.8185910881465186
1976	P_192	111.11555555555557	G_101	0.8494062887526119
1977	P_192	133.33666666666667	G_101	0.871272679749951
1978	P_192	155.5577777777778	G_101	0.88759414703421
1979	P_192	177.7788888888889	G_101	0.9002425013081568
1980	P_192	200.0	G_101	0.9103322712790168
1981	P_193	0.01	G_100	0.0004199916001679966
1982	P_193	22.231111111111115	G_100	0.48295838563290533
1983	P_193	44.452222222222225	G_100	0.6512934051801325
1984	P_193	66.67333333333335	G_100	0.7369390612335127
1985	P_193	88.89444444444446	G_100	0.7888094651220113
1986	P_193	111.11555555555557	G_100	0.8235933588088021
1987	P_193	133.33666666666667	G_100	0.848539487919221
1988	P_193	155.5577777777778	G_100	0.8673043327427488
1989	P_193	177.7788888888889	G_100	0.8819320806301365
1990	P_193	200.0	G_100	0.8936550491510277
1991	P_194	0.01	G_141	0.0055248618784530384
1992	P_194	22.231111111111115	G_141	0.9250970963565748
1993	P_194	44.452222222222225	G_141	0.9610829509693228
1994	P_194	66.67333333333335	G_141	0.9737123941193653
1995	P_194	88.89444444444446	G_141	0.9801531393568147
1996	P_194	111.11555555555557	G_141	0.9840588837282532
1997	P_194	133.33666666666667	G_141	0.9866801509582891
1998	P_194	155.5577777777778	G_141	0.9885610992642385
1999	P_194	177.7788888888889	G_141	0.989976550077032
2000	P_194	200.0	G_141	0.9910802775024776
2001	P_195	0.01	G_170	0.0015600624024961
2002	P_195	22.231111111111115	G_170	0.776466935734244
2003	P_195	44.452222222222225	G_170	0.8741451264011187
2004	P_195	66.67333333333335	G_170	0.9124167502965057
2005	P_195	88.89444444444446	G_170	0.9328397364892438
2006	P_195	111.11555555555557	G_170	0.9455391248439923
2007	P_195	133.33666666666667	G_170	0.9541995658500513
2008	P_195	155.5577777777778	G_170	0.9604835279428109
2009	P_195	177.7788888888889	G_170	0.9652511748843213
2010	P_195	200.0	G_170	0.9689922480620154
2011	P_196	0.01	G_142	0.0023752969121140144
2012	P_196	22.231111111111115	G_142	0.8410963511013957
2013	P_196	44.452222222222225	G_142	0.9136730079704021
2014	P_196	66.67333333333335	G_142	0.9407393471921738
2015	P_196	88.89444444444446	G_142	0.9548845258697858
2016	P_196	111.11555555555557	G_142	0.9635782008787481
2017	P_196	133.33666666666667	G_142	0.9694626887375488
2018	P_196	155.5577777777778	G_142	0.9737102001641375
2019	P_196	177.7788888888889	G_142	0.9769203998021749
2020	P_196	200.0	G_142	0.9794319294809012
2021	P_197	0.01	G_171	0.008264462809917356
2022	P_197	22.231111111111115	G_171	0.9487860394537178
2023	P_197	44.452222222222225	G_171	0.9737143135298268
2024	P_197	66.67333333333335	G_171	0.9823200078577743
2025	P_197	88.89444444444446	G_171	0.9866806437688844
2026	P_197	111.11555555555557	G_171	0.989315816548613
2027	P_197	133.33666666666667	G_171	0.9910804985010283
2028	P_197	155.5577777777778	G_171	0.9923448774471585
2029	P_197	177.7788888888889	G_171	0.9932952986385732
2030	P_197	200.0	G_171	0.9940357852882704
2031	P_198	0.01	G_137	5.2628809010052104e-05
2032	P_198	22.231111111111115	G_137	0.10474953928631263
2033	P_198	44.452222222222225	G_137	0.1896003450122508
2034	P_198	66.67333333333335	G_137	0.2597594867665775
2035	P_198	88.89444444444446	G_137	0.3187386705444115
2036	P_198	111.11555555555557	G_137	0.36901300349810334
2037	P_198	133.33666666666667	G_137	0.41237719198771144
2038	P_198	155.5577777777778	G_137	0.4501643076250314
2039	P_198	177.7788888888889	G_137	0.48338524657025206
2040	P_198	200.0	G_137	0.5128205128205128
2041	P_199	0.01	G_186	0.0005878894767783657
2042	P_199	22.231111111111115	G_186	0.5666704429591027
2043	P_199	44.452222222222225	G_186	0.7233623230332508
2044	P_199	66.67333333333335	G_186	0.7968289379332324
2045	P_199	88.89444444444446	G_186	0.8394627773988773
2046	P_199	111.11555555555557	G_186	0.8673072920280303
2047	P_199	133.33666666666667	G_186	0.8869204673954014
2048	P_199	155.5577777777778	G_186	0.9014822732482518
2049	P_199	177.7788888888889	G_186	0.9127215475097119
2050	P_199	200.0	G_186	0.9216589861751152
2051	P_200	0.01	G_185	2.4389649032950417e-05
2052	P_200	22.231111111111115	G_185	0.05143338954468804
2053	P_200	44.452222222222225	G_185	0.09781495182234046
2054	P_200	66.67333333333335	G_185	0.13987216962000534
2055	P_200	88.89444444444446	G_185	0.17818287101479943
2056	P_200	111.11555555555557	G_185	0.2132263264279196
2057	P_200	133.33666666666667	G_185	0.2454034024331139
2058	P_200	155.5577777777778	G_185	0.2750519644323598
2059	P_200	177.7788888888889	G_185	0.30245878552214456
2060	P_200	200.0	G_185	0.32786885245901637
2061	P_201	0.01	G_136	5.882318339303887e-06
2062	P_201	22.231111111111115	G_136	0.012908320473184656
2063	P_201	44.452222222222225	G_136	0.025482051990850997
2064	P_201	66.67333333333335	G_136	0.037739480228376504
2065	P_201	88.89444444444446	G_136	0.04969239225965138
2066	P_201	111.11555555555557	G_136	0.06135199668221674
2067	P_201	133.33666666666667	G_136	0.07272895867462059
2068	P_201	155.5577777777778	G_136	0.08383343253481135
2069	P_201	177.7788888888889	G_136	0.09467509190822963
2070	P_201	200.0	G_136	0.10526315789473684
2071	P_202	0.01	G_140	0.0005521811154058531
2072	P_202	22.231111111111115	G_140	0.5512149429720646
2073	P_202	44.452222222222225	G_140	0.710641774872551
2074	P_202	66.67333333333335	G_140	0.7864894620949985
2075	P_202	88.89444444444446	G_140	0.8308323381276286
2076	P_202	111.11555555555557	G_140	0.8599239857602284
2077	P_202	133.33666666666667	G_140	0.8804780876494024
2078	P_202	155.5577777777778	G_140	0.8957720164819697
2079	P_202	177.7788888888889	G_140	0.9075959634921805
2080	P_202	200.0	G_140	0.9170105456212747
2081	P_203	0.01	G_138	0.0024330900243309007
2082	P_203	22.231111111111115	G_138	0.8442906574394464
2083	P_203	44.452222222222225	G_138	0.9155548435819393
2084	P_203	66.67333333333335	G_138	0.9420685757347401
2085	P_203	88.89444444444446	G_138	0.9559113447637255
2086	P_203	111.11555555555557	G_138	0.9644145273593459
2087	P_203	133.33666666666667	G_138	0.9701680774174772
2088	P_203	155.5577777777778	G_138	0.9743200734905214
2089	P_203	177.7788888888889	G_138	0.9774575266813692
2090	P_203	200.0	G_138	0.9799118079372857
2091	P_204	0.01	G_139	0.0003688675765400221
2092	P_204	22.231111111111115	G_139	0.45065093022208214
2093	P_204	44.452222222222225	G_139	0.6212556485550569
2094	P_204	66.67333333333335	G_139	0.7110052609128396
2095	P_204	88.89444444444446	G_139	0.7663681210785956
2096	P_204	111.11555555555557	G_139	0.8039294499734715
2097	P_204	133.33666666666667	G_139	0.8310859944734164
2098	P_204	155.5577777777778	G_139	0.8516351160640421
2099	P_204	177.7788888888889	G_139	0.8677267328665716
2100	P_204	200.0	G_139	0.8806693086745927
2101	P_206	0.01	G_323	0.00016663889351774705
2102	P_206	22.231111111111115	G_323	0.27034915144308724
2103	P_206	44.452222222222225	G_323	0.4255746912463966
2104	P_206	66.67333333333335	G_323	0.5263407189095312
2105	P_206	88.89444444444446	G_323	0.5970299615685983
2106	P_206	111.11555555555557	G_323	0.6493597568894315
2107	P_206	133.33666666666667	G_323	0.6896605230944294
2108	P_206	155.5577777777778	G_323	0.7216523540994423
2109	P_206	177.7788888888889	G_323	0.7476647305386424
2110	P_206	200.0	G_323	0.7692307692307693
2111	P_207	0.01	G_70	0.003322259136212625
2112	P_207	22.231111111111115	G_70	0.8810991720979391
2113	P_207	44.452222222222225	G_70	0.9367785140609268
2114	P_207	66.67333333333335	G_70	0.956941919433547
2115	P_207	88.89444444444446	G_70	0.9673538480140258
2116	P_207	111.11555555555557	G_70	0.9737108583891572
2117	P_207	133.33666666666667	G_70	0.9779956480281655
2118	P_207	155.5577777777778	G_70	0.9810794522851817
2119	P_207	177.7788888888889	G_70	0.9834051419474988
2120	P_207	200.0	G_70	0.9852216748768473
2121	P_208	0.01	G_50	0.002079002079002079
2122	P_208	22.231111111111115	G_50	0.8224268332785268
2123	P_208	44.452222222222225	G_50	0.9025424684729398
2124	P_208	66.67333333333335	G_50	0.9328420856263409
2125	P_208	88.89444444444446	G_50	0.9487696412689002
2126	P_208	111.11555555555557	G_50	0.9585905448410721
2127	P_208	133.33666666666667	G_50	0.9652518037692139
2128	P_208	155.5577777777778	G_50	0.9700669336622274
2129	P_208	177.7788888888889	G_50	0.973709994462059
2130	P_208	200.0	G_50	0.9765625
2131	P_209	0.01	G_41	0.010989010989010988
2132	P_209	22.231111111111115	G_41	0.9610913632433472
2133	P_209	44.452222222222225	G_41	0.9801553274370973
2134	P_209	66.67333333333335	G_41	0.9866811365430149
2135	P_209	88.89444444444446	G_41	0.9899771082101094
2136	P_209	111.11555555555557	G_41	0.9919654016307259
2137	P_209	133.33666666666667	G_41	0.9932954235057485
2138	P_209	155.5577777777778	G_41	0.9942476493480669
2139	P_209	177.7788888888889	G_41	0.9949630311359298
2140	P_209	200.0	G_41	0.9955201592832255
2141	P_210	0.01	G_381	0.0001333155579256099
2142	P_210	22.231111111111115	G_381	0.2286419527357499
2143	P_210	44.452222222222225	G_381	0.3721339075595078
2144	P_210	66.67333333333335	G_381	0.4706131476165828
2145	P_210	88.89444444444446	G_381	0.5423883936137759
2146	P_210	111.11555555555557	G_381	0.5970245486674945
2147	P_210	133.33666666666667	G_381	0.6400057599078415
2148	P_210	155.5577777777778	G_381	0.6747019305838017
2149	P_210	177.7788888888889	G_381	0.7032980074812858
2150	P_210	200.0	G_381	0.7272727272727273
2151	P_211	0.01	G_49	0.0019193857965451057
2152	P_211	22.231111111111115	G_49	0.8104342190537913
2153	P_211	44.452222222222225	G_49	0.8952715554859355
2154	P_211	66.67333333333335	G_49	0.9276504962433911
2155	P_211	88.89444444444446	G_49	0.9447363759815788
2156	P_211	111.11555555555557	G_49	0.9552940277406289
2157	P_211	133.33666666666667	G_49	0.9624648107600876
2158	P_211	155.5577777777778	G_49	0.9676531980481332
2159	P_211	177.7788888888889	G_49	0.9715814210503945
2160	P_211	200.0	G_49	0.9746588693957116
2161	P_212	0.01	G_76	0.0022675736961451248
2162	P_212	22.231111111111115	G_76	0.8347797062750333
2163	P_212	44.452222222222225	G_76	0.9099324493370028
2164	P_212	66.67333333333335	G_76	0.9380921114341993
2165	P_212	88.89444444444446	G_76	0.9528374918120645
2166	P_212	111.11555555555557	G_76	0.9619098918856527
2167	P_212	133.33666666666667	G_76	0.9680549841484959
2168	P_212	155.5577777777778	G_76	0.972492741140023
2169	P_212	177.7788888888889	G_76	0.9758479150529699
2170	P_212	200.0	G_76	0.9784735812133072
2171	P_213	0.01	G_75	0.001447178002894356
2172	P_213	22.231111111111115	G_75	0.7631398275993592
2173	P_213	44.452222222222225	G_75	0.8656338576714196
2174	P_213	66.67333333333335	G_75	0.906216020297209
2175	P_213	88.89444444444446	G_75	0.9279707707475496
2176	P_213	111.11555555555557	G_75	0.9415331312256388
2177	P_213	133.33666666666667	G_75	0.950797461434242
2178	P_213	155.5577777777778	G_75	0.9575274259294723
2179	P_213	177.7788888888889	G_75	0.9626378518870592
2180	P_213	200.0	G_75	0.9666505558240696
2181	P_214	0.01	G_66	0.00024993751562109475
2182	P_214	22.231111111111115	G_66	0.35723468075989145
2183	P_214	44.452222222222225	G_66	0.5263594142644757
2184	P_214	66.67333333333335	G_66	0.6250234360352478
2185	P_214	88.89444444444446	G_66	0.6896685487694497
2186	P_214	111.11555555555557	G_66	0.7353019028852092
2187	P_214	133.33666666666667	G_66	0.7692352070152497
2188	P_214	155.5577777777778	G_66	0.7954568698082977
2189	P_214	177.7788888888889	G_66	0.8163274677170015
2190	P_214	200.0	G_66	0.8333333333333334
2191	P_215	0.01	G_67	1.2194973232033756e-05
2192	P_215	22.231111111111115	G_67	0.02639549978364345
2193	P_215	44.452222222222225	G_67	0.05142241650782063
2194	P_215	66.67333333333335	G_67	0.07519492334644101
2195	P_215	88.89444444444446	G_67	0.09780502564165257
2196	P_215	111.11555555555557	G_67	0.1193359458904731
2197	P_215	133.33666666666667	G_67	0.1398631473316527
2198	P_215	155.5577777777778	G_67	0.1594552176418733
2199	P_215	177.7788888888889	G_67	0.17817463454940474
2200	P_215	200.0	G_67	0.19607843137254902
2201	P_216	0.01	G_62	0.00021272069772388855
2202	P_216	22.231111111111115	G_62	0.32111446363227836
2203	P_216	44.452222222222225	G_62	0.48607044358317036
2204	P_216	66.67333333333335	G_62	0.5865345141047447
2205	P_216	88.89444444444446	G_62	0.6541433301990925
2206	P_216	111.11555555555557	G_62	0.7027490442995278
2207	P_216	133.33666666666667	G_62	0.7393763516386019
2208	P_216	155.5577777777778	G_62	0.7679674386457637
2209	P_216	177.7788888888889	G_62	0.7909056307185827
2210	P_216	200.0	G_62	0.8097165991902834
2211	P_217	0.01	G_382	0.00047596382674916705
2212	P_217	22.231111111111115	G_382	0.5142387169733731
2213	P_217	44.452222222222225	G_382	0.6791552786595821
2214	P_217	66.67333333333335	G_382	0.7604744886320433
2215	P_217	88.89444444444446	G_382	0.8089075375360194
2216	P_217	111.11555555555557	G_382	0.8410482405974568
2217	P_217	133.33666666666667	G_382	0.8639338243234488
2218	P_217	155.5577777777778	G_382	0.8810587657801664
2219	P_217	177.7788888888889	G_382	0.8943549784517694
2220	P_217	200.0	G_382	0.9049773755656109
2221	P_218	0.01	G_231	0.0002563445270443476
2222	P_218	22.231111111111115	G_231	0.3630688829208101
2223	P_218	44.452222222222225	G_231	0.532666728800245
2224	P_218	66.67333333333335	G_231	0.6309381111601792
2225	P_218	88.89444444444446	G_231	0.6950610312323531
2226	P_218	111.11555555555557	G_231	0.7402001421127428
2227	P_218	133.33666666666667	G_231	0.7736987679155142
2228	P_218	155.5577777777778	G_231	0.7995454078194424
2229	P_218	177.7788888888889	G_231	0.8200931825054716
2230	P_218	200.0	G_231	0.8368200836820083
2231	P_219	0.01	G_77	0.0009082652134423252
2232	P_219	22.231111111111115	G_77	0.6689848869867594
2233	P_219	44.452222222222225	G_77	0.8016310337227243
2234	P_219	66.67333333333335	G_77	0.8583812548279118
2235	P_219	88.89444444444446	G_77	0.8898837661976531
2236	P_219	111.11555555555557	G_77	0.9099213859368176
2237	P_219	133.33666666666667	G_77	0.9237892889309716
2238	P_219	155.5577777777778	G_77	0.9339568518098491
2239	P_219	177.7788888888889	G_77	0.9417307726264118
2240	P_219	200.0	G_77	0.9478672985781991
2241	P_220	0.01	G_65	0.00024993751562109475
2242	P_220	22.231111111111115	G_65	0.35723468075989145
2243	P_220	44.452222222222225	G_65	0.5263594142644757
2244	P_220	66.67333333333335	G_65	0.6250234360352478
2245	P_220	88.89444444444446	G_65	0.6896685487694497
2246	P_220	111.11555555555557	G_65	0.7353019028852092
2247	P_220	133.33666666666667	G_65	0.7692352070152497
2248	P_220	155.5577777777778	G_65	0.7954568698082977
2249	P_220	177.7788888888889	G_65	0.8163274677170015
2250	P_220	200.0	G_65	0.8333333333333334
2251	P_221	0.01	G_68	1.1904620183093059e-05
2252	P_221	22.231111111111115	G_68	0.025783239348047965
2253	P_221	44.452222222222225	G_68	0.050259608269776525
2254	P_221	66.67333333333335	G_68	0.07353622399835297
2255	P_221	88.89444444444446	G_68	0.09569918840198326
2256	P_221	111.11555555555557	G_68	0.1168265568852482
2257	P_221	133.33666666666667	G_68	0.13698925688610655
2258	P_221	155.5577777777778	G_68	0.15625188336633178
2259	P_221	177.7788888888889	G_68	0.1746733900945523
2260	P_221	200.0	G_68	0.19230769230769232
2261	P_222	0.01	G_38	7.142346975216056e-05
2262	P_222	22.231111111111115	G_38	0.13703358720070136
2263	P_222	44.452222222222225	G_38	0.24099586162029316
2264	P_222	66.67333333333335	G_38	0.3226024966936551
2265	P_222	88.89444444444446	G_38	0.38836436008834746
2266	P_222	111.11555555555557	G_38	0.4424877435797597
2267	P_222	133.33666666666667	G_38	0.48781112425458223
2268	P_222	155.5577777777778	G_38	0.5263193509823235
2269	P_222	177.7788888888889	G_38	0.5594420998527977
2270	P_222	200.0	G_38	0.5882352941176471
2271	P_223	0.01	G_4	0.000142836737608913
2272	P_223	22.231111111111115	G_4	0.2410370084811103
2273	P_223	44.452222222222225	G_4	0.3883910802178493
2274	P_223	66.67333333333335	G_4	0.4878298619579533
2275	P_223	88.89444444444446	G_4	0.5594559630782141
2276	P_223	111.11555555555557	G_4	0.6135064170204413
2277	P_223	133.33666666666667	G_4	0.6557433484696972
2278	P_223	155.5577777777778	G_4	0.6896582299681777
2279	P_223	177.7788888888889	G_4	0.7174900560984031
2280	P_223	200.0	G_4	0.7407407407407407
2281	P_224	0.01	G_74	1.2820496383978995e-06
2282	P_224	22.231111111111115	G_74	0.0028420422249520174
2283	P_224	44.452222222222225	G_74	0.005666708262470562
2284	P_224	66.67333333333335	G_74	0.008475416546257166
2285	P_224	88.89444444444446	G_74	0.011268301923731043
2286	P_224	111.11555555555557	G_74	0.01404549772724847
2287	P_224	133.33666666666667	G_74	0.016807135795321095
2288	P_224	155.5577777777778	G_74	0.019553346493478636
2289	P_224	177.7788888888889	G_74	0.022284258734782906
2290	P_224	200.0	G_74	0.025
2291	P_225	0.01	G_73	0.00028563267637817766
2292	P_225	22.231111111111115	G_73	0.3884445134736352
2293	P_225	44.452222222222225	G_73	0.559483686911771
2294	P_225	66.67333333333335	G_73	0.6557602780145565
2295	P_225	88.89444444444446	G_73	0.7175014573337519
2296	P_225	111.11555555555557	G_73	0.760463560043801
2297	P_225	133.33666666666667	G_73	0.7920833250826717
2298	P_225	155.5577777777778	G_73	0.8163286725519237
2299	P_225	177.7788888888889	G_73	0.8355099973368285
2300	P_225	200.0	G_73	0.851063829787234
2301	P_226	0.01	G_197	1.1363623450427897e-06
2302	P_226	22.231111111111115	G_197	0.0025198967053937484
2303	P_226	44.452222222222225	G_197	0.00502600060527585
2304	P_226	66.67333333333335	G_197	0.007519543218388558
2305	P_226	88.89444444444446	G_197	0.010000618749613284
2306	P_226	111.11555555555557	G_197	0.01246932046417932
2307	P_226	133.33666666666667	G_197	0.014925740699350487
2308	P_226	155.5577777777778	G_197	0.01736997087593775
2309	P_226	177.7788888888889	G_197	0.019802101509640905
2310	P_226	200.0	G_197	0.022222222222222223
2311	P_386	0.01	G_335	7.692248521165222e-06
2312	P_386	22.231111111111115	G_335	0.016813332347345566
2313	P_386	44.452222222222225	G_335	0.03306344508750776
2314	P_386	66.67333333333335	G_335	0.048785127877425
2315	P_386	88.89444444444446	G_335	0.06400374398502408
2316	P_386	111.11555555555557	G_335	0.0787430590769793
2317	P_386	133.33666666666667	G_335	0.09302536505729057
2318	P_386	155.5577777777778	G_335	0.10687159256245411
2319	P_386	177.7788888888889	G_335	0.12030141330720803
2320	P_386	200.0	G_335	0.13333333333333333
2321	P_386	0.01	G_335	7.692248521165222e-06
2322	P_386	22.231111111111115	G_335	0.016813332347345566
2323	P_386	44.452222222222225	G_335	0.03306344508750776
2324	P_386	66.67333333333335	G_335	0.048785127877425
2325	P_386	88.89444444444446	G_335	0.06400374398502408
2326	P_386	111.11555555555557	G_335	0.0787430590769793
2327	P_386	133.33666666666667	G_335	0.09302536505729057
2328	P_386	155.5577777777778	G_335	0.10687159256245411
2329	P_386	177.7788888888889	G_335	0.12030141330720803
2330	P_386	200.0	G_335	0.13333333333333333
2331	P_227	0.01	G_69	8.333332638888948e-08
2332	P_227	22.231111111111115	G_69	0.00018522494462322206
2333	P_227	44.452222222222225	G_69	0.0003702980137718799
2334	P_227	66.67333333333335	G_69	0.0005553025788282856
2335	P_227	88.89444444444446	G_69	0.0007402386778201944
2336	P_227	111.11555555555557	G_69	0.0009251063487472213
2337	P_227	133.33666666666667	G_69	0.0011099056295808649
2338	P_227	155.5577777777778	G_69	0.0012946365582645358
2339	P_227	177.7788888888889	G_69	0.0014792991727135803
2340	P_227	200.0	G_69	0.0016638935108153079
2341	P_228	0.01	G_53	2.5640368195687293e-05
2342	P_228	22.231111111111115	G_53	0.05392875625323444
2343	P_228	44.452222222222225	G_53	0.10231786131706082
2344	P_228	66.67333333333335	G_53	0.1459978686442534
2345	P_228	88.89444444444446	G_53	0.18562429670189445
2346	P_228	111.11555555555557	G_53	0.221736392581884
2347	P_228	133.33666666666667	G_53	0.2547818166763269
2348	P_228	155.5577777777778	G_53	0.2851352947645835
2349	P_228	177.7788888888889	G_53	0.3131128901900388
2350	P_228	200.0	G_53	0.3389830508474576
2351	P_229	0.01	G_52	0.004149377593360997
2352	P_229	22.231111111111115	G_52	0.9025622518946229
2353	P_229	44.452222222222225	G_52	0.9487751084971661
2354	P_229	66.67333333333335	G_52	0.9652543190811697
2355	P_229	88.89444444444446	G_52	0.9737114343090123
2356	P_229	111.11555555555557	G_52	0.9788575231979953
2357	P_229	133.33666666666667	G_52	0.9823187053363129
2358	P_229	155.5577777777778	G_52	0.9848060663187068
2359	P_229	177.7788888888889	G_52	0.9866799045393159
2360	P_229	200.0	G_52	0.9881422924901185
2361	P_230	0.01	G_59	1.2194973232033756e-05
2362	P_230	22.231111111111115	G_59	0.02639549978364345
2363	P_230	44.452222222222225	G_59	0.05142241650782063
2364	P_230	66.67333333333335	G_59	0.07519492334644101
2365	P_230	88.89444444444446	G_59	0.09780502564165257
2366	P_230	111.11555555555557	G_59	0.1193359458904731
2367	P_230	133.33666666666667	G_59	0.1398631473316527
2368	P_230	155.5577777777778	G_59	0.1594552176418733
2369	P_230	177.7788888888889	G_59	0.17817463454940474
2370	P_230	200.0	G_59	0.19607843137254902
2371	P_231	0.01	G_60	0.0005260389268805891
2372	P_231	22.231111111111115	G_60	0.5391829255147138
2373	P_231	44.452222222222225	G_60	0.7005621027194565
2374	P_231	66.67333333333335	G_60	0.778227375301533
2375	P_231	88.89444444444446	G_60	0.8239019617939344
2376	P_231	111.11555555555557	G_60	0.8539759529990436
2377	P_231	133.33666666666667	G_60	0.8752762521607842
2378	P_231	155.5577777777778	G_60	0.8911535180965233
2379	P_231	177.7788888888889	G_60	0.9034449269061158
2380	P_231	200.0	G_60	0.91324200913242
2381	P_232	0.01	G_61	0.0006662225183211193
2382	P_232	22.231111111111115	G_61	0.5971111376387728
2383	P_232	44.452222222222225	G_61	0.7476965630665147
2384	P_232	66.67333333333335	G_61	0.8163415231409681
2385	P_232	88.89444444444446	G_61	0.8556226939735844
2386	P_232	111.11555555555557	G_61	0.8810614603890612
2387	P_232	133.33666666666667	G_61	0.8988786768836655
2388	P_232	155.5577777777778	G_61	0.9120532631496658
2389	P_232	177.7788888888889	G_61	0.9221906501979815
2390	P_232	200.0	G_61	0.9302325581395349
2391	P_233	0.01	G_54	0.00017238407171177384
2392	P_233	22.231111111111115	G_54	0.2770884112563705
2393	P_233	44.452222222222225	G_54	0.4338824601169109
2394	P_233	66.67333333333335	G_54	0.534784236137105
2395	P_233	88.89444444444446	G_54	0.6051586551189442
2396	P_233	111.11555555555557	G_54	0.65703923681375
2397	P_233	133.33666666666667	G_54	0.6968693925192941
2398	P_233	155.5577777777778	G_54	0.7284107345397031
2399	P_233	177.7788888888889	G_54	0.7540068142939949
2400	P_233	200.0	G_54	0.7751937984496124
2401	P_234	0.01	G_51	0.0011481056257175663
2402	P_234	22.231111111111115	G_51	0.7187297938070264
2403	P_234	44.452222222222225	G_51	0.8363191671718545
2404	P_234	66.67333333333335	G_51	0.8845745621793738
2405	P_234	88.89444444444446	G_51	0.9108555814880173
2406	P_234	111.11555555555557	G_51	0.927388393271139
2407	P_234	133.33666666666667	G_51	0.9387482105559598
2408	P_234	155.5577777777778	G_51	0.947034471562314
2409	P_234	177.7788888888889	G_51	0.9533459253653974
2410	P_234	200.0	G_51	0.9583133684714902
2411	P_235	0.01	G_380	0.0018484288354898336
2412	P_235	22.231111111111115	G_380	0.8045681196718675
2413	P_235	44.452222222222225	G_380	0.8916798537900907
2414	P_235	66.67333333333335	G_380	0.9250763111645546
2415	P_235	88.89444444444446	G_380	0.9427325752665998
2416	P_235	111.11555555555557	G_380	0.9536542569423253
2417	P_235	133.33666666666667	G_380	0.9610773407654789
2418	P_235	155.5577777777778	G_380	0.9664508290649031
2419	P_235	177.7788888888889	G_380	0.9705206204014291
2420	P_235	200.0	G_380	0.9737098344693281
2421	P_236	0.01	G_57	0.0010090817356205853
2422	P_236	22.231111111111115	G_57	0.6918874057680338
2423	P_236	44.452222222222225	G_57	0.8178547335282214
2424	P_236	66.67333333333335	G_57	0.8707121713390213
2425	P_236	88.89444444444446	G_57	0.8997919361187651
2426	P_236	111.11555555555557	G_57	0.918192335236976
2427	P_236	133.33666666666667	G_57	0.9308836191850317
2428	P_236	155.5577777777778	G_57	0.9401660040829483
2429	P_236	177.7788888888889	G_57	0.9472503270953342
2430	P_236	200.0	G_57	0.9528346831824678
2431	P_237	0.01	G_64	0.00013886960144424384
2432	P_237	22.231111111111115	G_64	0.2359211395151401
2433	P_237	44.452222222222225	G_64	0.381720686595361
2434	P_237	66.67333333333335	G_64	0.48079419258689493
2435	P_237	88.89444444444446	G_64	0.5525016401367357
2436	P_237	111.11555555555557	G_64	0.6068056600567948
2437	P_237	133.33666666666667	G_64	0.6493563416178308
2438	P_237	155.5577777777778	G_64	0.6835968398746106
2439	P_237	177.7788888888889	G_64	0.711745054514882
2440	P_237	200.0	G_64	0.7352941176470589
2441	P_238	0.01	G_56	6.249609399412537e-05
2442	P_238	22.231111111111115	G_56	0.12199404907077706
2443	P_238	44.452222222222225	G_56	0.21742107637209457
2444	P_238	66.67333333333335	G_56	0.2941384076938914
2445	P_238	88.89444444444446	G_56	0.35715720631235914
2446	P_238	111.11555555555557	G_56	0.40984574023376663
2447	P_238	133.33666666666667	G_56	0.454551652822127
2448	P_238	155.5577777777778	G_56	0.49296131717382274
2449	P_238	177.7788888888889	G_56	0.5263173476403038
